workerid_director,condition,language,implicit_term,order,target1,target2,target3,distractor1,distractor2,distractor3,distractor4,distractor5,distractor6,clue,question_type
euphoricFerret9_1635341589,chinese_term,chinese,水域,2_1,河流,水库,大海,雪,啤酒,山谷,番茄,公共汽车,椅子,水源,
euphoricFerret9_1635341589,english_term,chinese,precipitation,2_1,冻雨,雪,雾,乌云,海洋,勺子,熊,饼干,纸,气象,
euphoricFerret9_1635341589,english_term,chinese,skills,2_1,烹饪,电脑编程,团队合作,吃,步行,薯片,红酒,星星,填充玩具动物,特长,
euphoricFerret9_1635341589,english_term,chinese,snacks,2_1,薯片,苹果,爆米花,猪排,土豆,猴,电视,电脑编程,冰雹,零食,
euphoricFerret9_1635341589,chinese_term,chinese,水域,2_1,小溪,池塘,冰川,雨,苏打水,山,鸡,火车,刀,水源,
euphoricFerret9_1635341589,english_term,chinese,pests,2_1,蚂蚁,老鼠,浣熊,长颈鹿,鸭子,天空,椅子,勺子,海洋,小生物,
euphoricFerret9_1635341589,english_term,chinese,crafts,2_1,陶器,画画,缝纫,交谊舞,诗歌,摩托车,树皮,星星,雾,手工,
euphoricFerret9_1635341589,chinese_term,chinese,家具,2_1,地毯,沙发,窗帘,墙,房子,盐,云朵,刀,外套,软装,
euphoricFerret9_1635341589,english_term,chinese,vehicles,2_1,船,公共汽车,拖拉机,玩具娃娃,气球,苹果片,木工,电脑,啤酒,交通工具,
euphoricFerret9_1635341589,english_term,chinese,crimes,2_1,突击,强奸,超速,虚张声势,随地吐痰,公共汽车,床,萝卜,猴,犯罪,
euphoricFerret9_1635341589,english_term,chinese,appetizers,2_1,汤,沙拉,面包棒,牛扒,意大利辣香肠比萨,烹饪,玩具娃娃,缝纫,树皮,前菜,
euphoricFerret9_1635341589,chinese_term,chinese,农产品,2_1,羊肉,洋葱,鸡蛋,爆米花,饺子,沟通,公共汽车,唱歌,树,新疆美食,
euphoricFerret9_1635341589,chinese_term,chinese,服饰,2_1,鞋子,手镯,西装,化妆品,沐浴露,芝士,雕塑,阿司匹林,公共汽车,服装,
euphoricFerret9_1635341589,chinese_term,chinese,家具,2_1,顶灯,床,冰箱,马桶,浴缸,鸡,树,水库,铅笔,软装,
euphoricFerret9_1635341589,english_term,chinese,appetizers,2_1,炸薯条,洋葱圈,鸡翅,汉堡包,西兰花,电脑编程,积木,陶瓷,树叶,快餐,
euphoricFerret9_1635341589,english_term,chinese,vehicles,2_1,火车,车,飞船,积木,乐高,花生,针织,电视,茶,交通工具,
euphoricFerret9_1635341589,chinese_term,chinese,地形,2_1,湿地,峡谷,山脊,花园,运河,垃圾箱,绘画,兔子,牛奶,地貌,
euphoricFerret9_1635341589,english_term,chinese,drugs,2_1,可卡因,兴奋剂,阿司匹林,硫酸,小苏打,巧克力棒,缝纫,筷子,椅子,药物,
NA,catch,chinese,colors,NA,紫色,黄色,红色的,绿色,橙色,黑色,蓝色,粉色,白色,只需选择“紫色”这个词,catch
NA,catch,chinese,planets,NA,木星,金星,火星,海王星,土星,水星,天王星,冥王星,地球,只需选择“木星”这个词,catch
NA,catch,chinese,sports,NA,棒球,排球,游泳,篮球,足球,高尔夫球,潜水,划船,体操,只需选择“棒球”这个词,catch
NA,catch,chinese,cities,NA,开罗,伦敦,伊斯坦布尔,北京,洛杉矶,纽约,悉尼,里约热内卢,东京,只需选择“开罗”这个词,catch
NA,catch,chinese,countries,NA,加拿大,中国,英国,阿根廷,德国,日本,埃塞俄比亚,澳大利亚,美国,只需选择“加拿大”这个词,catch
