workerid_director,condition,language,implicit_term,order,target1,target2,target3,distractor1,distractor2,distractor3,distractor4,distractor5,distractor6,clue,question_type
madPretzels5_1635283432,english_term,chinese,skills,3_2,烹饪,电脑编程,团队合作,吃,步行,薯片,红酒,星星,填充玩具动物,技术,
madPretzels5_1635283432,chinese_term,chinese,服饰,3_2,发卡,鞋子,半裙,刺青,护发素,番茄,椅子,啤酒,太阳,穿戴,
madPretzels5_1635283432,chinese_term,chinese,家具,3_2,地毯,沙发,窗帘,墙,房子,盐,云朵,刀,外套,柔软的家具,
madPretzels5_1635283432,english_term,chinese,drugs,3_2,海洛因,咖啡因,兴奋剂,维生素,氨,柚子,针织,碗,桌子,精神类药物,
madPretzels5_1635283432,chinese_term,chinese,生物,3_2,植物,真菌,人类,石头,山,电脑编程,摩托车,发夹,麦克风,生物,
madPretzels5_1635283432,english_term,chinese,pests,3_2,白蚁,老鼠,跳蚤,蜂鸟,斑马,行星,桌子,火炉,湖,昆虫,
madPretzels5_1635283432,chinese_term,chinese,农产品,3_2,小麦,牛奶,牛肉,饼干,冰淇淋,蛇,铅笔,针织,雨,营养,
madPretzels5_1635283432,chinese_term,chinese,地形,3_2,湖泊,盆地,高原,瀑布,星空,芝士,碗,盗窃,帽子,平坦地形,
madPretzels5_1635283432,chinese_term,chinese,农产品,3_2,玉米,蔬菜,牲畜,三明治,比萨饼,鹿,电脑,雕塑,雨夹雪,中餐,
madPretzels5_1635283432,english_term,chinese,skills,3_2,沟通,唱歌,打字,喝,去上学,饼干,水,行星,棒球,交流,
madPretzels5_1635283432,chinese_term,chinese,风景,3_2,高山,沙漠,星空,岩石,树,酸奶,火炉,迷幻药,卡车,壮阔,
madPretzels5_1635283432,chinese_term,chinese,地形,3_2,河流,高原,山地,花园,日出,酸奶,兔子,强奸,自行车,地貌,
madPretzels5_1635283432,chinese_term,chinese,调味品,3_2,盐,蚝油,桂皮,鸡,芝士,船,云朵,绘画,椅子,调料,
madPretzels5_1635283432,english_term,chinese,vehicles,3_2,船,公共汽车,拖拉机,玩具娃娃,气球,苹果片,木工,电脑,啤酒,交通工具,
madPretzels5_1635283432,english_term,chinese,pests,3_2,蟑螂,老鼠,浣熊,海豚,蜜蜂,星星,灯,筷子,气泡水,地面行走的动物,
madPretzels5_1635283432,english_term,chinese,vehicles,3_2,火车,车,飞船,积木,乐高,花生,针织,电视,茶,交通工具,
NA,catch,chinese,colors,NA,紫色,黄色,红色的,绿色,橙色,黑色,蓝色,粉色,白色,只需选择“紫色”这个词,catch
NA,catch,chinese,planets,NA,木星,金星,火星,海王星,土星,水星,天王星,冥王星,地球,只需选择“木星”这个词,catch
NA,catch,chinese,sports,NA,棒球,排球,游泳,篮球,足球,高尔夫球,潜水,划船,体操,只需选择“棒球”这个词,catch
NA,catch,chinese,cities,NA,开罗,伦敦,伊斯坦布尔,北京,洛杉矶,纽约,悉尼,里约热内卢,东京,只需选择“开罗”这个词,catch
NA,catch,chinese,countries,NA,加拿大,中国,英国,阿根廷,德国,日本,埃塞俄比亚,澳大利亚,美国,只需选择“加拿大”这个词,catch
