workerid_director,condition,language,implicit_term,order,target1,target2,target3,distractor1,distractor2,distractor3,distractor4,distractor5,distractor6,clue,question_type
stressedCoati6_1635828702,english_term,chinese,skills,1_3,驾驶,沟通,计算机编码,坐着,睡眠,萝卜,茶,乌云,乐高,智商和情商,
stressedCoati6_1635828702,english_term,chinese,drugs,1_3,大麻,咖啡因,酒精,钠,氮,白饭,陶瓷,火炉,桌子,有害无益,
stressedCoati6_1635828702,chinese_term,chinese,家具,1_3,锅,床,顶灯,电脑,书,芝士,雪,猪排,行星,装修,
stressedCoati6_1635828702,english_term,chinese,beverages,1_3,红酒,咖啡,果汁,醋,芝麻油,推土机,天空,草,雨,饮品,
stressedCoati6_1635828702,chinese_term,chinese,地形,1_3,沼泽,山地,山谷,星空,波浪,大麻,椅子,裙子,龟,地表景观,
stressedCoati6_1635828702,chinese_term,chinese,生物,1_3,细菌,植物,动物,雨,山丘,烹饪,椅子,杯子,铅笔,活着的,
stressedCoati6_1635828702,chinese_term,chinese,服饰,1_3,发夹,外套,裤子,指甲油,眼影,酸奶,瀑布,云朵,月亮,穿戴,
stressedCoati6_1635828702,english_term,chinese,snacks,1_3,饼干,萝卜,坚果,煎鸡蛋,烤牛肉三明治,蛾子,电脑,烹饪,冻雨,朴素的饱腹感,
stressedCoati6_1635828702,chinese_term,chinese,水域,1_3,河流,湖泊,海洋,乌云,咖啡,山丘,星星,打印机,手镯,水,
stressedCoati6_1635828702,english_term,chinese,skills,1_3,批判性思考,团队合作,写作,打嗝,笑,爆米花,啤酒,天空,芭比,复杂活动,
stressedCoati6_1635828702,english_term,chinese,pests,1_3,鸽子,蟑螂,蚊子,大象,蜻蜓,月亮,枕头,杯子,河,常见带翅膀,
stressedCoati6_1635828702,english_term,chinese,appetizers,1_3,炸薯条,虾,面包棒,猪排,生菜,唱歌,填充玩具动物,绘画,树,红黄食物,
stressedCoati6_1635828702,english_term,chinese,vehicles,1_3,车,飞船,卡车,棒球,芭比,饼干,陶瓷,记事本,咖啡,驾驶,
stressedCoati6_1635828702,chinese_term,chinese,调味品,1_3,孜然,芝麻,醋,酸奶,胡萝卜,蛾子,电视,芭比,冰雹,调味,
stressedCoati6_1635828702,chinese_term,chinese,电器,1_3,手机,灯,热水壶,被子,桌子,番茄,草,咖啡,波浪,会发光,
stressedCoati6_1635828702,chinese_term,chinese,化妆品,1_3,唇釉,面膜,眼线,沐浴露,梳子,火炉,星空,麦克风,桌子,化妆品,
stressedCoati6_1635828702,english_term,chinese,crafts,1_3,陶器,画画,缝纫,交谊舞,诗歌,摩托车,树皮,星星,雾,智慧结晶（实体）,
stressedCoati6_1635828702,english_term,chinese,drugs,1_3,可卡因,兴奋剂,阿司匹林,硫酸,小苏打,巧克力棒,缝纫,筷子,椅子,违禁药品,
stressedCoati6_1635828702,chinese_term,chinese,电器,1_3,加湿器,电视,电脑,马桶,抽屉,起司,云朵,茶,日出,小家电,
stressedCoati6_1635828702,chinese_term,chinese,水域,1_3,运河,池塘,冰川,冰,牛奶,高原,鸡,饼干,麦克风,大量解冻,
stressedCoati6_1635828702,chinese_term,chinese,家具,1_3,钟表,地毯,书桌,打印机,门,树,瀑布,平原,白饭,18世纪的图书馆,
stressedCoati6_1635828702,english_term,chinese,precipitation,1_3,冻雨,雪,雾,乌云,海洋,勺子,熊,饼干,纸,自然现象,
stressedCoati6_1635828702,chinese_term,chinese,服饰,1_3,鞋子,手镯,西装,化妆品,沐浴露,芝士,雕塑,阿司匹林,公共汽车,可穿戴,
stressedCoati6_1635828702,english_term,chinese,crimes,1_3,强奸,突击,擅自闯入,随地吐痰,刻薄,摩托车,灯,苹果片,海象,犯罪行为,
stressedCoati6_1635828702,english_term,chinese,precipitation,1_3,雨,冰雹,细雨,乌云,河,刀,蛇,三明治,钢笔,自然现象,
stressedCoati6_1635828702,english_term,chinese,crimes,1_3,绑架,纵火,超速,放屁,诅咒,卡车,桌子,花生,鹿,犯罪行为,
stressedCoati6_1635828702,chinese_term,chinese,化妆品,1_3,遮瑕,唇膏,眼霜,剃须膏,发夹,湿地,香蕉,土壤,海洋,女士化妆,
NA,catch,chinese,colors,NA,紫色,黄色,红色的,绿色,橙色,黑色,蓝色,粉色,白色,只需选择“紫色”这个词,catch
NA,catch,chinese,planets,NA,木星,金星,火星,海王星,土星,水星,天王星,冥王星,地球,只需选择“木星”这个词,catch
NA,catch,chinese,sports,NA,棒球,排球,游泳,篮球,足球,高尔夫球,潜水,划船,体操,只需选择“棒球”这个词,catch
NA,catch,chinese,cities,NA,开罗,伦敦,伊斯坦布尔,北京,洛杉矶,纽约,悉尼,里约热内卢,东京,只需选择“开罗”这个词,catch
NA,catch,chinese,countries,NA,加拿大,中国,英国,阿根廷,德国,日本,埃塞俄比亚,澳大利亚,美国,只需选择“加拿大”这个词,catch
