"workerid_director","condition","language","implicit_term","order","target1","target2","target3","distractor1","distractor2","distractor3","distractor4","distractor5","distractor6","clue","question_type"
"A2UTDZAZV1DF0N","english_term","english","precipitation","1_3","sleet","snow","fog","clouds","ocean","spoon","bear","biscuit","paper","weather events",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+519C><U+4EA7><U+54C1>","1_3","lamb","onions","eggs","popcorn","dumpling","communication","bus","singing","tree","food that isn't a snack or asian",""
"A2UTDZAZV1DF0N","english_term","english","skills","1_3","driving","communication","computer coding","sitting","sleeping","carrots","tea","clouds","legos","skills",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+7535><U+5668>","1_3","humidifier","TV","computer","toilet","drawer","cheese","clouds","tea","sunrise","square things that aren't in a dresser",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+5BB6><U+5177>","1_3","cooking pot","bed","overhead light","computer","book","cheese","snow","pork chop","planet","bright food sleep",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+98CE><U+666F>","1_3","ancient ruins","beach","sunrise","bamboo","grass","chair","chopsticks","pottery","bulldozer","things to see on vacation",""
"A2UTDZAZV1DF0N","english_term","english","crafts","1_3","knitting","sculpture","paper making","opera","theater","truck","leaves","planet","drizzle","hobbies to do with hands",""
"A2UTDZAZV1DF0N","english_term","english","vehicles","1_3","airplane","boat","tractor","stuffed animal","doll","chips","sewing","pencil","juice","things that move",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+5730><U+5F62>","1_3","wetland","canyon","ridge","garden","canal","trash can","painting","rabbit","milk","types of surfaces",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+5316><U+5986><U+54C1>","1_3","lip gloss","facial mask","eyeliner","body wash","hair brush","stove","starry sky","microphone","desk","makeup",""
"A2UTDZAZV1DF0N","english_term","english","beverages","1_3","wine","coffee","juice","vinegar","sesame oil","bulldozer","sky","grass","rain","drinks",""
"A2UTDZAZV1DF0N","english_term","english","pests","1_3","rats","ants","flies","penguins","turtles","sun","bed","bowl","pond","annoying animals",""
"A2UTDZAZV1DF0N","english_term","english","vehicles","1_3","car","spaceship","truck","baseball","barbie","cookies","ceramics","notepad","coffee","transportation",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+5316><U+5986><U+54C1>","1_3","concealer","lip balm","eye cream","shaving cream","barrette","wetland","banana","soil","ocean","makeup",""
"A2UTDZAZV1DF0N","english_term","english","pests","1_3","pidgeons","cockroaches","mosquitos","elephants","dragonflies","moon","pillow","cup","river","annoying animals",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+670D><U+9970>","1_3","barrette","coat","pants","nail polish","eyeshadow","yogurt","waterfall","clouds","moon","things to wear not on face",""
"A2UTDZAZV1DF0N","english_term","english","precipitation","1_3","rain","hail","drizzle","clouds","river","knife","snake","sandwich","pen","precipitation",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+7535><U+5668>","1_3","cell phone","lights","water kettle","quilt","desk","tomatoes","grass","coffee","waves","things that are useful",""
"A2UTDZAZV1DF0N","english_term","english","drugs","1_3","marijuana","caffeine","alcohol","sodium","nitrogen","rice","ceramics","stove","desk","bad for you",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+8C03><U+5473><U+54C1>","1_3","cumin","sesame seed","vinegar","yogurt","carrots","moth","television","barbie","hail","spices and additives to food",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+519C><U+4EA7><U+54C1>","1_3","pork","corn","potatoes","chips","soda","legos","airplane","knife","chair","food that isn't junk",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+670D><U+9970>","1_3","shoes","bracelets","suit","makeup","bodywash","cheese","sculpture","aspirin","bus","items you wear on your body not face",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+6C34><U+57DF>","1_3","canal","pond","glacier","ice","milk","plateau","chicken","biscuit","microphone","things in nature",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+98CE><U+666F>","1_3","waterfall","forest","sunset","panda","tree bark","heroin","cup","murder","knitting","things in nature that are beautiful",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+5730><U+5F62>","1_3","swamp","mountains","valley","starry sky","waves","marijuana","chair","dress","turtle","different landscapes",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+6C34><U+57DF>","1_3","river","lake","ocean","thunderclouds","coffee","hills","star","printer","bracelet","bodies of water",""
"A2UTDZAZV1DF0N","chinese_term","english","<U+751F><U+7269>","1_3","cell","plant","animal","rain","hills","cooking","chair","cup","pencil","living things",""
"A2UTDZAZV1DF0N","english_term","english","snacks","1_3","chips","apple","popcorn","pork chop","potatoes","monkey","television","computer programming","hail","snacks",""
NA,"catch","english","colors",NA,"blue","yellow","red","green","orange","black","purple","pink","white","Just select the word 'purple'","catch"
NA,"catch","english","planets",NA,"Mercury","Venus","Mars","Neptune","Saturn","Jupiter","Uranus","Pluto","Earth","Just select the word 'Jupiter'","catch"
NA,"catch","english","sports",NA,"soccer","volleyball","swimming","basketball","baseball","golf","diving","rowing","gymnastics","Just select the word 'baseball'","catch"
NA,"catch","english","cities",NA,"New York","London","Istanbul","Beijing","Los Angeles","Cairo","Sydney","Rio de Janeiro","Tokyo","Just select the word 'Cairo'","catch"
NA,"catch","english","countries",NA,"USA","China","Great Britain","Argentina","Germany","Japan","Ethiopia","Australia","Canada","Just select the word 'Canada'","catch"
